ID,YEAR,EXP,WKS,OCC,IND,SOUTH,SMSA,MS,FEM,UNION,ED,BLK,LWAGE
61,1978,26,51,0,0,0,1,0,1,0,17,0,6.8875499
61,1979,27,50,0,0,0,1,0,1,0,17,0,6.9688501
61,1980,28,22,0,0,0,1,0,1,0,17,0,6.8564601
61,1981,29,41,0,0,0,1,0,1,0,17,0,6.7381501
61,1982,30,26,0,0,0,1,0,1,0,17,0,7.1308999
62,1976,7,50,1,0,1,0,1,0,0,16,0,6.5806398
62,1977,8,50,1,1,1,0,1,0,0,16,0,6.8351798
62,1978,9,50,1,1,1,0,1,0,0,16,0,6.9127402
62,1979,10,50,1,1,1,0,1,0,0,16,0,6.9584498
62,1980,11,49,1,1,1,0,1,0,0,16,0,6.9256001
62,1981,12,49,1,1,1,0,1,0,0,16,0,7.2377801
62,1982,13,49,1,1,1,0,1,0,0,16,0,7.2723999
63,1976,11,50,0,0,0,0,1,0,0,17,0,6.9057498
63,1977,12,49,0,0,0,0,1,0,0,17,0,6.9057498
63,1978,13,50,0,0,0,0,1,0,0,17,0,7.4955401
63,1979,14,49,0,0,0,0,1,0,0,17,0,7.5496101
63,1980,15,49,0,0,0,0,1,0,0,17,0,7.52564
63,1981,16,48,0,0,0,0,1,0,0,17,0,7.7288599
63,1982,17,50,0,0,0,0,1,0,0,17,0,7.3664498
64,1976,34,44,1,1,0,1,1,0,0,12,0,6.3561101
64,1977,35,46,1,1,0,1,1,0,0,12,0,6.4216199
64,1978,36,49,1,1,0,1,1,0,0,12,0,6.4769702
64,1979,37,48,1,1,0,1,1,0,0,12,0,6.5366902
64,1980,38,45,1,1,0,1,1,0,0,12,0,6.5510802
64,1981,39,47,1,1,0,1,1,0,0,12,0,6.6846099
64,1982,40,50,1,1,0,1,1,0,0,12,0,6.8023901
65,1976,30,46,1,1,0,1,1,0,1,8,0,6.5553598
65,1977,31,44,1,1,0,1,1,0,1,8,0,6.6227398
65,1978,32,45,1,1,0,1,1,0,1,8,0,6.72263
65,1979,33,46,1,1,0,1,1,0,1,8,0,6.7799201
65,1980,34,36,1,1,0,1,1,0,1,8,0,6.9382801
65,1981,35,45,1,1,0,1,1,0,1,8,0,7.03439
65,1982,36,45,1,1,0,1,1,0,1,8,0,7.0457802
66,1976,20,49,1,1,1,0,1,0,0,8,0,6.3081002
66,1977,21,49,1,1,1,0,1,0,0,8,0,6.3969302
66,1978,22,47,1,1,1,0,1,0,0,8,0,6.5176702
66,1979,23,49,1,1,1,0,1,0,0,8,0,6.6107001
66,1980,24,47,1,1,1,0,1,0,0,8,0,6.6871099
66,1981,25,44,1,1,1,0,1,0,0,8,0,6.7707901
66,1982,26,48,1,1,1,0,1,0,0,8,0,6.8564601
67,1976,28,50,1,0,1,0,1,0,0,12,0,5.9661498
67,1977,29,50,1,0,1,0,1,0,0,12,0,6.0282798
67,1978,30,49,1,0,1,0,1,0,0,12,0,6.15273
67,1979,31,50,1,0,1,0,1,0,0,12,0,6.2146101
67,1980,32,50,1,0,1,0,1,0,0,12,0,6.3099198
67,1981,33,50,1,0,1,0,1,0,0,12,0,6.4457202
67,1982,34,49,1,0,1,0,1,0,0,12,0,6.4769702
68,1976,34,40,1,1,0,1,1,0,1,12,0,6.4583402
68,1977,35,47,1,1,0,1,1,0,1,12,0,6.5072799
68,1978,36,42,1,1,0,1,1,0,1,12,0,6.5680799
68,1979,37,45,1,1,0,1,1,0,1,12,0,6.6682301
68,1980,38,47,1,1,0,1,1,0,1,12,0,6.7557702
68,1981,39,47,1,1,0,1,1,0,1,12,0,6.8023901
68,1982,40,46,1,1,0,1,1,0,1,12,0,6.9565501
69,1976,27,49,1,1,0,1,1,0,0,13,0,6.40523
69,1977,28,46,1,1,0,1,1,0,0,13,0,6.5567799
69,1978,29,47,1,1,0,1,1,0,0,13,0,6.62007
69,1979,30,47,1,0,0,1,1,0,0,13,0,6.62007
69,1980,31,47,1,0,0,1,1,0,0,13,0,6.7031898
69,1981,32,48,1,0,0,1,1,0,0,13,0,6.8351798
69,1982,33,48,1,1,0,1,1,0,0,13,0,6.93049
70,1976,8,49,0,0,0,1,1,0,0,16,0,6.4769702
70,1977,9,48,0,0,0,1,1,0,0,16,0,6.4769702
70,1978,10,49,0,0,0,1,1,0,0,16,0,6.62007
70,1979,11,49,0,0,0,0,1,0,0,16,0,6.8023901
70,1980,12,48,0,0,0,0,1,0,0,16,0,6.9077601
70,1981,13,48,0,0,0,0,1,0,0,16,0,6.9077601
70,1982,14,48,0,0,0,0,1,0,0,16,0,7.1701198
71,1976,7,48,0,0,1,1,0,0,0,16,0,6.6970301
71,1977,8,49,0,0,1,1,0,0,0,16,0,6.8023901
71,1978,9,49,0,0,1,1,0,0,0,16,0,6.8976998
71,1979,10,48,0,0,1,1,0,0,0,16,0,6.9565501
71,1980,11,46,0,0,1,1,0,0,0,16,0,7.1308999
71,1981,12,48,0,0,1,1,0,0,0,16,0,7.2442298
71,1982,13,48,0,0,1,1,0,0,0,16,0,7.4018402
72,1976,11,40,0,0,0,0,1,0,1,17,0,6.4769702
72,1977,12,40,0,0,0,0,1,0,1,17,0,6.62007
72,1978,13,42,0,0,0,0,1,0,1,17,0,6.62007
72,1979,14,40,0,0,0,0,1,0,1,17,0,6.6846099
72,1980,15,40,0,0,0,0,1,0,1,17,0,6.8564601
72,1981,16,40,0,0,0,0,1,0,1,17,0,6.9077601
72,1982,17,42,0,0,0,0,1,0,1,17,0,7.0030699
73,1976,13,49,1,0,0,1,1,0,1,16,0,6.4614701
73,1977,14,49,1,0,0,1,1,0,1,16,0,6.6554399
73,1978,15,49,1,0,0,1,1,0,1,16,0,6.7345901
73,1979,16,48,0,0,0,1,1,0,1,16,0,6.8134398
73,1980,17,47,0,0,0,1,1,0,1,16,0,6.9147301
73,1981,18,47,0,0,0,1,1,0,1,16,0,6.8533001
73,1982,19,47,0,0,0,1,1,0,1,16,0,7.1131401
74,1976,3,51,1,1,1,0,0,0,0,13,0,5.4161
74,1977,4,51,1,1,1,0,0,0,0,13,0,5.5214601
74,1978,5,51,1,1,1,0,0,0,0,13,0,5.5984201
74,1979,6,45,0,0,1,0,0,0,0,13,0,5.7037802
74,1980,7,50,0,0,1,0,0,0,0,13,0,5.7683201
74,1981,8,50,1,0,1,0,0,0,0,13,0,5.8860998
74,1982,9,52,1,0,1,0,0,0,0,13,0,5.8579302
75,1976,23,36,1,1,1,0,1,0,0,8,1,5.6698799
75,1977,24,51,1,1,1,0,1,0,0,8,1,5.9914598
75,1978,25,51,1,1,1,0,1,0,0,8,1,6.0867701
75,1979,26,24,1,1,1,0,1,0,0,8,1,6.17379
75,1980,27,50,1,1,1,0,1,0,0,8,1,6.2557502
75,1981,28,51,1,1,1,0,1,0,0,8,1,6.4377499
75,1982,29,47,1,1,1,0,1,0,0,8,1,6.4457202
76,1976,9,51,1,0,0,1,1,0,0,13,0,5.1647902
76,1977,10,47,0,0,0,1,1,0,0,13,0,5.6276202
76,1978,11,50,1,0,0,0,1,0,0,13,0,5.8435402
76,1979,12,48,1,0,0,0,1,0,0,13,0,5.96101
76,1980,13,47,1,0,0,0,1,0,1,13,0,6.0282798
76,1981,14,47,1,0,0,0,1,0,1,13,0,6.15273
76,1982,15,49,1,0,0,0,1,0,0,13,0,6.24611
77,1976,10,48,0,0,1,0,1,0,0,10,0,5.5214601
77,1977,11,52,1,0,1,0,1,0,0,10,0,5.7037802
77,1978,12,51,1,1,1,0,1,0,0,10,0,6.2045598
77,1979,13,50,1,0,1,0,1,0,0,10,0,6.0591202
77,1980,14,39,1,0,1,0,1,0,0,10,0,6.1984801
77,1981,15,29,1,1,1,0,1,0,0,10,0,6.1612101
77,1982,16,39,1,0,1,0,1,0,0,10,0,6.2803998
78,1976,37,44,1,0,0,0,1,0,0,12,0,5.7037802
78,1977,38,52,1,0,1,1,0,0,0,12,0,5.7838302
78,1978,39,46,1,0,1,1,0,0,0,12,0,5.7838302
78,1979,40,48,1,0,1,1,0,0,0,12,0,6.1633101
78,1980,41,49,1,0,1,1,0,0,0,12,0,6.2146101
78,1981,42,50,1,0,1,1,0,0,0,12,0,6.2146101
78,1982,43,50,1,0,1,1,0,0,0,12,0,6.3099198
79,1976,10,50,1,0,0,0,0,1,0,8,0,5.4293499
79,1977,11,50,1,0,0,0,0,1,0,8,0,5.47227
79,1978,12,50,1,0,0,0,0,1,0,8,0,5.6454501
79,1979,13,50,1,0,0,0,0,1,0,8,0,5.6869798
79,1980,14,37,1,0,0,0,0,1,0,8,0,5.8579302
79,1981,15,50,1,0,0,0,0,1,0,8,0,5.9532399
79,1982,16,50,1,0,0,0,0,1,0,8,0,6.0520902
80,1976,5,48,0,1,0,0,1,0,0,17,0,6.7452402
80,1977,6,50,0,1,0,0,1,0,0,17,0,6.81674
80,1978,7,50,0,1,0,0,1,0,0,17,0,6.6592898
80,1979,8,50,0,1,0,0,1,0,0,17,0,7.0900798
80,1980,9,50,0,1,0,0,1,0,0,17,0,7.0791798
80,1981,10,50,0,1,0,0,1,0,0,17,0,6.9847202
80,1982,11,50,0,1,0,0,1,0,0,17,0,7.26193
81,1976,6,46,1,0,0,1,1,0,1,16,0,6.3543701
81,1977,7,48,1,0,0,1,1,0,1,16,0,6.3368301
81,1978,8,47,1,0,0,1,1,0,1,16,0,6.4377499
81,1979,9,49,1,0,0,1,1,0,1,16,0,6.3969302
81,1980,10,49,0,0,0,1,1,0,0,16,0,7.2334599
81,1981,11,49,0,0,0,1,1,0,0,16,0,7.35883
81,1982,12,50,1,0,0,1,1,0,0,16,0,7.1731901
82,1976,22,50,1,0,1,0,1,0,1,12,0,6.62007
82,1977,23,49,1,0,1,0,1,0,1,12,0,6.6656799
82,1978,24,44,1,0,1,0,1,0,1,12,0,6.8145399
82,1979,25,38,1,0,1,0,1,0,1,12,0,6.8885698
82,1980,26,49,1,0,1,0,1,0,1,12,0,6.9575
82,1981,27,50,1,0,1,0,1,0,1,12,0,6.9334202
82,1982,28,36,1,0,1,0,1,0,1,12,0,7.0656099
83,1976,12,47,1,0,0,1,0,0,1,12,0,6.1224899
83,1977,13,46,1,0,0,1,0,0,1,12,0,6.0890398
83,1978,14,47,1,0,0,1,0,0,1,12,0,6.2915702
83,1979,15,42,1,0,0,1,0,0,1,12,0,6.3969302
83,1980,16,48,1,0,0,1,0,0,1,12,0,6.4907198
83,1981,17,47,1,0,0,1,0,0,1,12,0,6.5971498
83,1982,18,46,1,0,0,1,0,0,1,12,0,6.5638599
84,1976,38,42,0,0,1,1,1,0,0,17,1,6.5861702
84,1977,39,34,0,0,1,1,1,0,0,17,1,6.62007
84,1978,40,48,0,0,1,1,1,0,0,17,1,6.62007
84,1979,41,46,0,0,1,1,1,0,0,17,1,6.4019198
84,1980,42,49,0,0,1,1,1,0,0,17,1,6.77422
84,1981,43,34,0,0,1,1,1,0,0,17,1,6.9256001
84,1982,44,47,0,0,1,1,1,0,0,17,1,6.7007298
85,1976,15,51,1,1,0,0,1,0,1,7,0,6.1633101
85,1977,16,49,1,1,0,0,1,0,1,7,0,6.2265401
85,1978,17,50,1,1,0,0,1,0,1,7,0,6.3207698
85,1979,18,50,1,1,0,0,0,0,1,7,0,6.4552002
85,1980,19,48,1,1,0,0,0,0,1,7,0,6.5147099
85,1981,20,50,1,1,0,0,0,0,1,7,0,6.62007
85,1982,21,49,1,1,0,0,0,0,1,7,0,6.6682301
86,1976,3,37,0,0,1,1,0,1,0,12,0,6.2146101
86,1977,4,49,0,0,1,1,0,1,0,12,0,6.7153802
86,1978,5,38,0,0,1,1,0,1,0,12,0,6.4377499
86,1979,6,49,0,0,1,1,0,1,0,12,0,6.6567302
86,1980,7,39,0,1,1,1,0,1,0,12,0,6.6592898
86,1981,8,51,0,1,1,1,0,1,0,12,0,6.86485
86,1982,9,48,0,0,1,1,0,1,0,12,0,6.6528602
87,1976,12,41,1,0,0,1,1,0,1,14,0,6.54247
87,1977,13,49,1,0,0,1,1,0,1,14,0,6.6025901
87,1978,14,32,1,0,0,1,1,0,1,14,0,6.7464099
87,1979,15,50,1,0,0,1,1,0,1,14,0,6.86485
87,1980,16,46,1,0,0,1,1,0,1,14,0,6.9584498
87,1981,17,49,1,0,0,1,1,0,1,14,0,7.0139198
87,1982,18,49,1,0,0,1,1,0,1,14,0,7.1155801
88,1976,5,49,0,1,0,1,1,0,0,15,0,6.3699002
88,1977,6,48,0,1,0,1,1,0,0,15,0,6.3969302
88,1978,7,48,0,1,0,1,1,0,0,15,0,6.5596199
88,1979,8,48,0,0,0,1,1,0,0,15,0,6.73102
88,1980,9,48,0,0,0,1,1,0,0,15,0,6.86485
88,1981,10,47,0,1,0,1,1,0,0,15,0,7.1546202
88,1982,11,49,0,1,0,1,1,0,0,15,0,7.2723999
89,1976,11,48,0,0,0,0,1,0,0,12,1,6.0520902
89,1977,12,47,0,0,0,0,1,0,0,12,1,6.0234499
89,1978,13,50,0,0,0,0,1,0,0,12,1,6.3099198
89,1979,14,50,0,0,0,1,1,0,0,12,1,6.3801198
89,1980,15,49,0,0,0,1,1,0,0,12,1,6.6592898
89,1981,16,49,0,0,0,1,1,0,0,12,1,6.6846099
89,1982,17,49,0,0,0,1,1,0,0,12,1,6.7393398
90,1976,1,48,0,0,0,1,0,1,0,12,0,6.2146101
90,1977,2,48,0,0,0,1,0,1,0,12,0,6.2146101
90,1978,3,48,0,0,0,1,0,1,0,12,0,6.3099198
90,1979,4,48,0,0,0,1,0,1,0,12,0,6.3969302
90,1980,5,47,0,0,0,1,0,1,0,12,0,6.2146101
90,1981,6,47,0,0,0,1,0,1,0,12,0,6.3969302
90,1982,7,49,0,0,0,1,0,1,0,12,0,6.6528602
91,1976,10,39,1,0,0,1,1,0,1,7,0,6.3438802
91,1977,11,21,1,1,0,1,1,0,1,7,0,6.4134598
91,1978,12,40,1,1,0,1,1,0,1,7,0,6.7274299
91,1979,13,50,1,1,0,1,1,0,1,7,0,6.7650399
91,1980,14,50,1,1,0,1,1,0,1,7,0,6.8564601
91,1981,15,43,1,1,0,1,1,0,1,7,0,7.0030699
91,1982,16,42,1,1,0,1,1,0,1,7,0,7.1701198
92,1976,5,50,1,0,1,0,1,0,1,14,0,6.4769702
92,1977,6,49,1,0,1,0,1,0,1,14,0,6.5861702
92,1978,7,45,1,0,1,0,1,0,1,14,0,6.7333999
92,1979,8,38,1,0,1,0,1,0,1,14,0,6.8134398
92,1980,9,48,1,0,1,0,1,0,1,14,0,6.9612999
92,1981,10,17,0,0,1,0,1,0,0,14,0,6.50279
92,1982,11,47,0,0,1,0,1,0,1,14,0,6.7019601
93,1976,33,49,1,1,1,0,1,0,1,7,0,5.9914598
93,1977,34,34,1,1,1,0,1,0,0,7,0,6.1779399
93,1978,35,51,1,1,1,0,1,0,0,7,0,6.1779399
93,1979,36,50,1,1,1,0,1,0,1,7,0,6.3969302
93,1980,37,50,1,1,1,0,1,0,1,7,0,6.5012898
93,1981,38,46,1,1,1,0,1,0,1,7,0,6.6066499
93,1982,39,31,1,1,1,0,1,0,1,7,0,6.9077601
94,1976,11,36,0,0,0,1,1,0,1,17,0,6.7912202
94,1977,12,36,0,0,0,1,1,0,1,17,0,6.84588
94,1978,13,38,0,0,0,1,1,0,1,17,0,6.8721299
94,1979,14,36,0,0,0,1,1,0,1,17,0,6.9565501
94,1980,15,38,0,0,0,1,1,0,1,17,0,7.0967202
94,1981,16,41,0,0,0,1,1,0,1,17,0,7.16085
94,1982,17,34,0,0,0,1,1,0,1,17,0,7.16085
95,1976,37,48,1,1,0,1,1,0,1,8,0,6.2841301
95,1977,38,48,1,1,0,1,1,0,1,8,0,6.32794
95,1978,39,35,1,1,0,1,1,0,1,8,0,6.4769702
95,1979,40,47,1,1,0,1,1,0,1,8,0,6.5042901
95,1980,41,46,1,1,0,1,1,0,1,8,0,6.5875502
95,1981,42,47,1,1,0,1,1,0,1,8,0,6.7650399
95,1982,43,47,1,1,0,1,1,0,1,8,0,6.8101401
96,1976,29,50,0,1,0,1,1,0,0,16,0,6.9057498
96,1977,30,50,0,1,0,1,1,0,0,16,0,6.9057498
96,1978,31,50,0,1,0,1,1,0,0,16,0,7.3460102
96,1979,32,49,0,1,0,1,1,0,0,16,0,7.20786
96,1980,33,49,0,1,0,1,1,0,0,16,0,7.5229402
96,1981,34,48,0,1,0,1,1,0,0,16,0,7.6760101
96,1982,35,49,0,1,0,1,1,0,0,16,0,7.7832198
97,1976,30,39,1,0,1,0,1,0,0,11,0,6.1092501
97,1977,31,50,1,0,1,0,1,0,0,11,0,6.2265401
97,1978,32,50,1,0,1,0,1,0,0,11,0,6.31355
97,1979,33,49,1,0,1,0,1,0,0,11,0,6.4199901
97,1980,34,49,1,0,1,0,0,0,0,11,0,6.5147099
97,1981,35,49,1,0,1,0,0,0,0,11,0,6.6280398
97,1982,36,48,1,0,1,0,0,0,0,11,0,6.8319502
98,1976,16,50,0,1,1,1,1,0,0,17,0,6.7274299
98,1977,17,52,0,1,1,1,1,0,0,17,0,6.8976998
98,1978,18,52,0,0,1,1,1,0,0,17,0,6.9837899
98,1979,19,52,0,1,1,1,1,0,0,17,0,7.0791798
98,1980,20,50,0,1,1,1,1,0,0,17,0,7.1701198
98,1981,21,50,0,1,1,1,1,0,0,17,0,7.1475601
98,1982,22,50,0,1,1,1,1,0,0,17,0,7.36518
99,1976,12,49,1,1,0,1,0,0,0,12,0,5.7807398
99,1977,13,49,1,1,0,1,0,0,0,12,0,5.8260002
99,1978,14,50,1,1,0,1,0,0,0,12,0,5.8464398
99,1979,15,45,1,1,0,1,0,0,0,12,0,5.9558401
99,1980,16,47,1,1,0,1,0,0,0,12,0,6.0661101
99,1981,17,45,0,1,0,1,0,0,0,12,0,6.19032
99,1982,18,49,1,1,0,1,0,0,0,12,0,6.2363701
100,1976,8,44,1,0,0,1,1,0,0,11,0,5.9914598
100,1977,9,51,1,0,0,1,1,0,0,11,0,6.1092501
100,1978,10,51,1,0,0,1,1,0,0,11,0,6.3969302
100,1979,11,51,1,0,0,1,1,0,0,11,0,6.3969302
100,1980,12,50,1,0,0,1,1,0,0,11,0,6.4769702
100,1981,13,51,1,0,0,1,1,0,0,11,0,6.4769702
100,1982,14,51,1,0,0,1,1,0,0,11,0,6.5510802
101,1976,29,47,1,1,0,1,1,0,0,14,0,6.6970301
101,1977,30,47,1,1,0,1,1,0,0,14,0,6.7968202
101,1978,31,36,1,1,0,1,1,0,0,14,0,6.89467
101,1979,32,46,1,1,0,1,1,0,0,14,0,6.9688501
101,1980,33,43,0,1,0,1,0,0,0,14,0,6.9256001
101,1981,34,44,1,1,0,1,1,0,0,14,0,7.1800699
101,1982,35,45,0,1,0,1,1,0,0,14,0,7.17242
102,1976,3,50,0,1,0,1,0,0,0,17,0,6.6846099
102,1977,4,50,0,1,0,1,0,0,0,17,0,6.8023901
102,1978,5,49,0,1,0,1,0,0,0,17,0,6.9077601
102,1979,6,48,0,1,0,1,0,0,0,17,0,7.0475202
102,1980,7,49,0,1,0,1,0,0,0,17,0,7.0475202
102,1981,8,49,0,1,0,1,0,0,0,17,0,7.31322
102,1982,9,49,0,1,0,1,0,0,0,17,0,7.4383798
103,1976,14,35,0,0,0,1,1,0,0,16,0,6.3099198
103,1977,15,35,0,0,0,1,1,0,0,16,0,6.5861702
103,1978,16,44,0,0,0,1,1,0,0,16,0,6.62007
103,1979,17,43,0,0,0,1,1,0,0,16,0,6.9077601
103,1980,18,42,0,0,0,1,1,0,0,16,0,6.9660201
103,1981,19,42,0,0,0,1,1,0,0,16,0,7.0690198
103,1982,20,43,0,0,0,1,1,0,0,16,0,6.9565501
104,1976,17,52,1,1,1,1,0,0,0,7,0,5.7365699
104,1977,18,51,1,1,1,1,0,0,0,7,0,5.8141298
104,1978,19,50,1,1,1,1,0,0,0,7,0,5.8999
104,1979,20,50,1,1,1,1,0,0,0,7,0,5.9401698
104,1980,21,50,1,1,1,1,0,0,0,7,0,6.1312299
104,1981,22,49,1,1,1,1,0,0,0,7,0,6.1312299
104,1982,23,48,1,1,1,1,0,0,0,7,0,6.1092501
105,1976,11,49,0,0,1,1,0,0,0,14,0,6.67203
105,1977,12,48,0,0,1,1,0,0,0,14,0,6.84268
105,1978,13,47,0,0,1,1,0,0,0,14,0,6.8405499
105,1979,14,48,0,0,1,1,0,0,0,14,0,6.8564601
105,1980,15,49,0,0,1,1,0,0,0,14,0,6.9948502
105,1981,16,46,0,0,1,1,1,0,0,14,0,7.05618
105,1982,17,47,0,0,1,1,1,0,0,14,0,7.2970901
106,1976,6,49,0,0,1,1,1,0,0,12,0,6.36303
106,1977,7,51,0,0,1,1,1,0,0,12,0,6.4769702
106,1978,8,50,0,0,1,1,1,0,0,12,0,6.5722799
106,1979,9,49,0,0,1,1,1,0,0,12,0,6.6592898
106,1980,10,49,0,0,1,1,1,0,0,12,0,6.8023901
106,1981,11,48,0,0,1,1,1,0,0,12,0,6.5889301
106,1982,12,49,0,1,1,1,1,0,0,12,0,6.7684898
107,1976,31,47,0,1,0,1,1,0,0,12,0,6.9057498
107,1977,32,48,0,1,0,1,1,0,0,12,0,6.9057498
107,1978,33,48,0,1,0,1,1,0,0,12,0,7.1308999
107,1979,34,45,0,1,0,1,1,0,0,12,0,7.1308999
107,1980,35,41,0,1,0,1,1,0,0,12,0,7.31322
107,1981,36,42,0,1,0,1,1,0,0,12,0,7.3297501
107,1982,37,47,0,1,0,1,1,0,0,12,0,7.4955401
108,1976,15,31,1,1,0,0,1,0,1,12,0,6.24611
108,1977,16,51,1,1,0,0,1,0,0,12,0,6.2146101
108,1978,17,45,1,1,0,0,1,0,1,12,0,6.4769702
108,1979,18,49,1,1,0,0,1,0,1,12,0,6.4967699
108,1980,19,48,1,1,0,0,1,0,1,12,0,6.6147299
108,1981,20,47,1,1,0,0,1,0,1,12,0,6.7452402
108,1982,21,45,1,1,0,0,1,0,1,12,0,7.1308999
109,1976,25,48,0,1,0,1,1,0,1,12,0,6.7452402
109,1977,26,48,0,1,0,1,1,0,0,12,0,6.8134398
109,1978,27,48,0,1,0,1,1,0,0,12,0,6.8721299
109,1979,28,47,0,1,0,1,1,0,0,12,0,7.1066098
109,1980,29,47,0,1,0,1,1,0,0,12,0,7.2442298
109,1981,30,47,1,1,0,1,1,0,0,12,0,7.2997999
109,1982,31,49,0,1,0,1,1,0,0,12,0,7.3777599
110,1976,37,47,0,1,0,1,1,0,1,12,0,6.5072799
110,1977,38,46,0,1,0,1,1,0,1,12,0,6.5510802
110,1978,39,46,0,1,0,1,1,0,1,12,0,6.8772998
110,1979,40,46,0,1,0,1,1,0,1,12,0,6.5510802
110,1980,41,47,0,1,0,1,1,0,1,12,0,7.0475202
110,1981,42,47,0,1,0,1,1,0,1,12,0,6.8341098
110,1982,43,40,0,1,0,1,1,0,1,12,0,6.7452402
111,1976,6,50,1,0,0,0,0,0,0,13,0,6.1092501
111,1977,7,49,1,0,0,0,0,0,0,13,0,6.31355
111,1978,8,49,1,0,0,0,0,0,0,13,0,6.45362
111,1979,9,49,0,0,0,1,0,0,0,13,0,6.6846099
111,1980,10,51,0,0,0,1,0,0,0,13,0,6.7912202
111,1981,11,52,0,0,0,1,0,0,0,13,0,6.8351798
111,1982,12,49,0,0,0,1,0,0,0,13,0,6.9679098
112,1976,19,49,0,0,0,1,0,0,0,13,0,6.9057498
112,1977,20,49,0,0,0,1,0,0,0,13,0,6.9057498
112,1978,21,49,0,0,0,1,0,0,0,13,0,7.1107001
112,1979,22,48,0,0,0,1,0,0,0,13,0,7.2513399
112,1980,23,46,0,0,0,1,0,0,0,13,0,7.3460102
112,1981,24,46,0,0,0,1,0,0,0,13,0,7.3460102
112,1982,25,48,0,0,0,1,0,0,0,13,0,7.2997999
113,1976,27,39,0,0,0,1,1,0,0,17,0,6.9057498
113,1977,28,36,0,0,0,1,1,0,0,17,0,6.9057498
113,1978,29,50,0,0,0,1,1,0,0,17,0,7.1701198
113,1979,30,48,0,0,0,1,1,0,0,17,0,7.4552999
113,1980,31,48,0,0,0,1,1,0,0,17,0,7.5600801
113,1981,32,39,0,0,0,1,1,0,0,17,0,7.3721199
113,1982,33,39,0,0,0,1,1,0,0,17,0,7.7557702
114,1976,29,50,0,0,0,1,1,0,0,17,0,6.2897201
114,1977,30,50,0,0,0,1,1,0,0,17,0,6.3613
114,1978,31,50,0,0,0,0,1,0,0,17,0,6.4361501
114,1979,32,50,0,0,0,0,1,0,0,17,0,6.4345498
114,1980,33,49,0,0,0,0,1,0,0,17,0,6.4118199
114,1981,34,49,0,0,0,0,1,0,0,17,0,6.3699002
114,1982,35,49,0,0,0,0,1,0,0,17,0,6.4677
115,1976,14,49,0,1,0,0,1,0,0,12,0,6.6945601
115,1977,15,49,0,1,0,0,1,0,0,12,0,6.7684898
115,1978,16,49,0,1,0,0,1,0,0,12,0,6.9077601
115,1979,17,49,0,1,0,0,1,0,0,12,0,7.03966
115,1980,18,49,0,1,0,0,1,0,0,12,0,7.0255399
115,1981,19,49,0,1,0,0,1,0,0,12,0,7.2276602
115,1982,20,48,1,1,0,0,1,0,0,12,0,7.2122898
116,1976,14,50,1,1,0,0,1,0,1,14,0,6.74052
116,1977,15,50,1,1,0,0,1,0,1,14,0,6.8297901
116,1978,16,49,1,1,0,0,1,0,1,14,0,6.8023901
116,1979,17,48,1,1,0,0,1,0,1,14,0,6.94698
116,1980,18,50,1,1,0,0,1,0,1,14,0,7.0103102
116,1981,19,49,1,1,0,0,1,0,1,14,0,7.1356902
116,1982,20,48,1,1,0,0,1,0,1,14,0,7.0681701
117,1976,14,38,0,0,0,1,0,1,0,17,0,6.5792499
117,1977,15,36,0,0,0,1,0,1,1,17,0,6.3969302
117,1978,16,39,0,0,0,1,0,1,1,17,0,6.62007
117,1979,17,42,0,0,0,1,0,1,1,17,0,6.7093
117,1980,18,39,0,0,0,1,0,1,1,17,0,6.7684898
117,1981,19,27,0,0,0,1,0,1,1,17,0,6.93537
117,1982,20,43,0,0,0,1,0,1,1,17,0,7.0475202
118,1976,25,41,1,1,0,0,1,0,1,9,0,6.5861702
118,1977,26,48,1,1,0,0,1,0,1,9,0,6.6846099
118,1978,27,48,1,1,0,0,1,0,1,9,0,6.7153802
118,1979,28,47,1,1,0,0,1,0,1,9,0,6.77422
118,1980,29,41,1,1,0,0,1,0,1,9,0,6.8564601
118,1981,30,43,1,1,0,0,1,0,1,9,0,6.9167199
118,1982,31,47,1,1,0,0,1,0,1,9,0,6.9994202
119,1976,16,50,0,0,0,1,1,0,0,17,0,6.9057498
119,1977,17,50,0,0,0,1,1,0,0,17,0,6.9057498
119,1978,18,51,0,0,0,1,1,0,0,17,0,8.0864096
119,1979,19,49,0,0,0,1,1,0,0,17,0,8.2295103
119,1980,20,52,0,0,0,1,1,0,0,17,0,7.9098601
119,1981,21,50,0,1,0,1,1,0,0,17,0,8.1208897
119,1982,22,50,0,0,0,1,1,0,0,17,0,8.5369997
120,1976,14,51,1,1,0,1,1,0,0,12,0,6.2441702
120,1977,15,50,1,1,0,1,1,0,0,12,0,6.3969302
120,1978,16,50,1,1,0,1,1,0,0,12,0,6.9077601
120,1979,17,49,1,1,0,1,1,0,0,12,0,6.9077601
120,1980,18,50,1,1,0,1,1,0,0,12,0,6.7719402
120,1981,19,50,1,1,0,1,1,0,0,12,0,6.86693
120,1982,20,49,1,1,0,1,1,0,0,12,0,6.9077601
121,1976,13,51,0,1,0,1,1,0,0,16,0,6.9057498
121,1977,14,49,0,1,0,1,1,0,0,16,0,6.9057498
121,1978,15,49,0,1,0,0,0,0,0,16,0,7.46737
121,1979,16,48,0,1,0,0,0,0,0,16,0,7.5229402
121,1980,17,49,0,1,0,0,0,0,0,16,0,7.6009002
121,1981,18,50,0,1,0,0,0,0,0,16,0,7.50769
